pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2018,arsenal,title,1155793,10,8.652068320192283e-06,4.699798028301906e-06,1.5927926469198863e-05,1.3446193923479352e-05,1.3285343551903316e-05,1.3608991741113305e-05,250
2019,arsenal,title,1250507,19,1.5193837379558851e-05,9.72743021349774e-06,2.3732062846060813e-05,1.37375537134361e-05,1.3595659297696288e-05,1.3880929024312697e-05,250
2020,arsenal,title,1408496,16,1.135963467414888e-05,6.9925887640327184e-06,1.8453959233851452e-05,1.4035226764692876e-05,1.3912338051330574e-05,1.4159200947800527e-05,250
2021,arsenal,title,1499230,21,1.4007190357716962e-05,9.162032920403052e-06,2.141455730390002e-05,1.4339349870790306e-05,1.4234895285315538e-05,1.4444570925045105e-05,250
2022,arsenal,title,1536944,14,9.108985102905505e-06,5.426267038847557e-06,1.5291065040861307e-05,1.4650062789093598e-05,1.4562257191358016e-05,1.4738397817758763e-05,250
2023,arsenal,title,1702456,36,2.1145920951848387e-05,1.5275099757130228e-05,2.927306342051415e-05,1.4967508305000632e-05,1.4892266799822826e-05,1.5043129953712847e-05,250
2024,arsenal,title,1690890,37,2.1881967484579128e-05,1.587629615005522e-05,3.0159390367991533e-05,1.5291832297540447e-05,1.5221534548137661e-05,1.536245469868164e-05,250
2025,arsenal,title,1079802,18,1.6669722782510125e-05,1.0544884229213564e-05,2.635198860754402e-05,1.56231838063928e-05,1.5547412761466078e-05,1.569932411926154e-05,250
2010,arsenal,abstract,573735,109,0.0001899831803881583,0.0001575108504288666,0.00022914844957011476,0.0002597182371089601,0.0002580822095029626,0.00026136463306458994,250
2011,arsenal,abstract,619953,99,0.00015968952485107742,0.00013118094413434704,0.0001943924592427991,0.00026470300768837563,0.00026317681551706463,0.00026623804806403026,250
2012,arsenal,abstract,692532,135,0.00019493684046368977,0.00016471257362282038,0.0002307058905592637,0.0002697834251222542,0.0002683709206748686,0.0002712033619232164,250
2013,arsenal,abstract,784638,139,0.00017715175660623116,0.00015004992008434934,0.0002091476703687538,0.00027496132366418806,0.0002736660863563785,0.00027626268952124446,250
2014,arsenal,abstract,888573,167,0.00018794178981355498,0.00016151902267038577,0.00021868609078501674,0.0002802385727051288,0.00027906370233653726,0.000281418387936902,250
2015,arsenal,abstract,928889,185,0.00019916265560255316,0.0001724589462222781,0.00023000024189416638,0.0002856170774449776,0.00028456484709062763,0.0002866731974970126,250
2016,arsenal,abstract,979382,235,0.00023994723202999443,0.00021117041788978796,0.0002726444778972442,0.0002910987795769624,0.0002901700286837785,0.00029203050226655564,250
2017,arsenal,abstract,1041137,194,0.00018633474749240494,0.00016189609901137502,0.00021446168392955307,0.0002966856579850339,0.0002958786867909261,0.0002974948294346872,250
2018,arsenal,abstract,1155793,272,0.00023533625830923012,0.0002089839226057116,0.0002650106750341479,0.00030237972945451765,0.00030168822340409534,0.0003030728200402762,250
2019,arsenal,abstract,1250507,333,0.00026629199196805776,0.00023918861921716,0.0002964656403167042,0.00030818304939628867,0.0003075922342234328,0.00030877499904106775,250
2020,arsenal,abstract,1408496,381,0.00027050130067817016,0.00024467219016779186,0.00029905627630295455,0.0003140977125847156,0.00031357823880742627,0.0003146180466515425,250
2021,arsenal,abstract,1499230,411,0.00027414072557246054,0.000248890566165376,0.00030195176141783407,0.00032012585390962296,0.0003196288341576341,0.0003206236462746521,250
2022,arsenal,abstract,1536944,408,0.000265461851570389,0.00024092559971794657,0.00029249618383622223,0.00032626964914255445,0.00032573341458980593,0.0003268067661761281,250
2023,arsenal,abstract,1702456,535,0.00031425188081219134,0.00028873108526847763,0.00034202767489148613,0.0003325313157175976,0.0003318997593921497,0.00033316407340113575,250
2024,arsenal,abstract,1690890,517,0.00030575614025749753,0.0002805150797497107,0.000333267662474541,0.0003389131135270319,0.00033814567451617207,0.0003396822936883837,250
2025,arsenal,abstract,1079802,234,0.00021670639617263164,0.00019066467190590106,0.00024630412443181374,0.0003454173457321025,0.0003444865318463644,0.0003463506738360266,250
2010,attack,any,573735,3845,0.006701700262316226,0.00649386024708118,0.0069161460185882305,0.0092028977352913,0.009191139479499087,0.009214670893563523,250
2011,attack,any,619953,4508,0.007271518969986434,0.007063057444373752,0.007486086714752066,0.009343225120769837,0.009332093379193862,0.009354370015407325,250
2012,attack,any,692532,5138,0.00741915175038843,0.007219755957768299,0.007624012181605252,0.009485671757269925,0.009475180514620997,0.009496174504814863,250
2013,attack,any,784638,5870,0.007481156915673215,0.007292890080279333,0.007674246310237807,0.009630269020862208,0.009620430446390656,0.009640117559060855,250
2014,attack,any,888573,6712,0.007553684390590306,0.007375775434124582,0.007735851194333958,0.009777048732822733,0.009767872371445597,0.00978623362967418,250
2015,attack,any,928889,7204,0.007755501464652935,0.007579131813830642,0.007935942493542621,0.009926043165353554,0.009917534766402072,0.00993455879054213,250
2016,attack,any,979382,7669,0.00783044818058735,0.007657802843912365,0.008006954404332741,0.010077285047358032,0.01006944484193155,0.010085131295083292,250
2017,attack,any,1041137,8154,0.007831822325015824,0.0076643049551420595,0.008002971564300732,0.010230807570270738,0.01022362770518156,0.010237992425490568,250
2018,attack,any,1155793,9379,0.008114774877508342,0.007952841865759413,0.008279977593359302,0.010386644393941779,0.0103801050881264,0.010393187776153261,250
2019,attack,any,1250507,11047,0.008834016922736138,0.008671513959702674,0.008999537522779318,0.010544829652575432,0.010538893498048667,0.010550769115056995,250
2020,attack,any,1408496,12983,0.009217633560904681,0.00906114405172801,0.009376800131441399,0.010705397960722823,0.010700001829353946,0.010710796783958625,250
2021,attack,any,1499230,14116,0.00941549995664441,0.009262162052996023,0.009571351891263643,0.010868384419328563,0.010863429220159848,0.010873341853894781,250
2022,attack,any,1536944,15736,0.010238499255665789,0.010080570378979331,0.010398876359398502,0.011033824621830784,0.011029165732449954,0.011038485457232352,250
2023,attack,any,1702456,17721,0.010409079588547369,0.010257724606504993,0.01056264401284964,0.011201754660314646,0.011197200332847719,0.011206310819206014,250
2024,attack,any,1690890,16278,0.009626882884161596,0.009480818352291013,0.00977517552531969,0.01137221113171873,0.011367537356069974,0.011376886806882027,250
2025,attack,any,1079802,10362,0.009596203748464996,0.009414061529583927,0.009781835235354225,0.011545231144094035,0.011540210873355963,0.011550253573251703,250
2010,attack,title,573735,401,0.0006989289480334998,0.0006338061616240834,0.0007707378583898247,0.0008959419862897571,0.0008947782344116934,0.000897107250388754,250
2011,attack,title,619953,570,0.0009194245370213549,0.0008470094859298943,0.0009980245266460782,0.0009444641539762697,0.000943318007972867,0.0009456116912467465,250
2012,attack,title,692532,668,0.0009645763661462575,0.0008941806009116354,0.0010405083763380184,0.0009956115525620664,0.0009944871854670949,0.0009967371895980206,250
2013,attack,title,784638,778,0.0009915400477672506,0.0009243013320618617,0.0010636648665295974,0.001049525925581468,0.0010484275542268805,0.0010506254464201588,250
2014,attack,title,888573,957,0.0010770077416261804,0.0010109318779800015,0.001147397451954007,0.0011063566373002488,0.0011052883797747306,0.0011074259261484494,250
2015,attack,title,928889,1053,0.0011336123045918296,0.0010672135430962223,0.0012041372141205098,0.0011662610788338622,0.0011652267364546077,0.0011672963382997393,250
2016,attack,title,979382,1184,0.0012089256286106954,0.0011420352498601343,0.0012797288378131925,0.0012294050955065003,0.001228407822947925,0.0012304031766950207,250
2017,attack,title,1041137,1285,0.0012342275800398988,0.00116860194103067,0.0013035337742624614,0.0012959634365169823,0.0012950052483311498,0.0012969223327557902,250
2018,attack,title,1155793,1527,0.0013211708324933618,0.0012565859135572185,0.0013890706145927945,0.0013661202280258146,0.0013652012738102743,0.001367039799967733,250
2019,attack,title,1250507,1828,0.0014618070910438726,0.001396358534598955,0.0015303185780530212,0.0014400694708277398,0.0014391870076752365,0.0014409524742974259,250
2020,attack,title,1408496,2098,0.0014895320966477718,0.0014271872403784861,0.0015545961686070676,0.0015180155638257378,0.0015171625984838337,0.001518869007984575,250
2021,attack,title,1499230,2421,0.0016148289455253696,0.0015518206847450185,0.0016803912123033273,0.0016001738545754764,0.0015993375844817934,0.0016010105612412875,250
2022,attack,title,1536944,2770,0.0018022777667891607,0.0017364554004243944,0.001870590531309151,0.001686771218223808,0.0016859317186684478,0.001687611135096268,250
2023,attack,title,1702456,3262,0.0019160553929147067,0.0018514799734605956,0.001982878582232003,0.00177804666622099,0.0017771765964179518,0.001778917161233536,250
2024,attack,title,1690890,2955,0.001747600376133279,0.0016857670197463024,0.0018116976429190486,0.001874251986243585,0.001873317916713551,0.001875186520642254,250
2025,attack,title,1079802,1760,0.0016299284498454347,0.0015555946737957102,0.0017078081746830262,0.001975652414823564,0.0019746174209053506,0.0019766879501584376,250
2010,attack,abstract,573735,3764,0.006560520100743375,0.006354901463431484,0.006772746369631048,0.00907768097646813,0.00906622217108167,0.009089154131807095,250
2011,attack,abstract,619953,4406,0.007106990368624718,0.006900918622432721,0.007319170372917556,0.00921701908386179,0.009206179249787127,0.009227871562447417,250
2012,attack,abstract,692532,5047,0.007287749880149942,0.00709013917847858,0.007490826678176117,0.009358475766243499,0.009348268816394067,0.009368693755202868,250
2013,attack,abstract,784638,5751,0.007329494620449175,0.007143156452849531,0.007520656832239652,0.0095020826109942,0.009492520630223841,0.009511654131219965,250
2014,attack,abstract,888573,6598,0.007425388797543927,0.007249004112704361,0.007606032438945873,0.009647871657142423,0.009638964075511713,0.009656787390202535,250
2015,attack,abstract,928889,7052,0.007591865120590296,0.007417373494553783,0.007770429478138323,0.009795875401222152,0.009787627790310345,0.009804129893227934,250
2016,attack,abstract,979382,7509,0.007667079852396715,0.007496251409738003,0.007841770463689605,0.00994612680318738,0.009938539095085082,0.009953720245984928,250
2017,attack,abstract,1041137,7958,0.007643566600745147,0.0074780813484295995,0.007812685111672194,0.010098659292383757,0.01009172310975509,0.010105600193679955,250
2018,attack,abstract,1155793,9170,0.007933946649616323,0.007773832034497945,0.008097332170854536,0.010253506773576738,0.010247201405379932,0.010259815981411022,250
2019,attack,abstract,1250507,10793,0.008630899307240984,0.008470276691198373,0.008794540808212048,0.010410703633036446,0.010404990038118313,0.0104164203323829,250
2020,attack,abstract,1408496,12782,0.009074928150310685,0.008919654157176755,0.009232879983217182,0.010570284744678964,0.010565097031068007,0.01057547497835408,250
2021,attack,abstract,1499230,13895,0.009268090953356057,0.009115956875154879,0.009422739817934745,0.010732285476263603,0.010727520241603063,0.010737052804698454,250
2022,attack,abstract,1536944,15520,0.010097960628363819,0.009941116894836075,0.01025725329146439,0.010896741695646394,0.010892248593788319,0.010901236630502208,250
2023,attack,abstract,1702456,17446,0.010247548247942972,0.010097368804103538,0.01039993786300633,0.01106368977708896,0.011059271497661304,0.01106810980190411,250
2024,attack,abstract,1690890,16000,0.009462472425763946,0.009317658271111941,0.00960951543673558,0.0112331666076229,0.011228596632043177,0.011237738422017899,250
2025,attack,abstract,1079802,10216,0.009460993774784637,0.009280139526527953,0.009645338253080848,0.011405209593469192,0.0114002632177955,0.011410158090518891,250
2010,battle,any,573735,822,0.00143271719522079,0.0013381261166706864,0.0015339845715839203,0.0022588665484467485,0.0022507660261470667,0.0022669961583407848,250
2011,battle,any,619953,888,0.001432366647149058,0.0013412633104760163,0.0015296485656354699,0.002175458622966126,0.0021682794949330004,0.002182661468947459,250
2012,battle,any,692532,1052,0.001519063379020753,0.00143006237577806,0.0016135944758017007,0.0020951240412862824,0.0020887991720190333,0.0021014680218825422,250
2013,battle,any,784638,1179,0.001502603748480191,0.0014193041809669085,0.0015907844149069936,0.002017750028340332,0.002012213232338274,0.0020233020284757515,250
2014,battle,any,888573,1256,0.0014135023233881742,0.0013375117525936365,0.001493803831425313,0.0019432279132965832,0.0019384129469470156,0.001948054816550389,250
2015,battle,any,928889,1355,0.0014587318829268083,0.0013831529545742702,0.001538434270232654,0.0018714529826611755,0.0018672921368742788,0.0018756230825463414,250
2016,battle,any,979382,1280,0.001306946625525076,0.0012373248567052277,0.0013804804558585986,0.0018023243384584168,0.0017987464604940263,0.0018059093202873735,250
2017,battle,any,1041137,1415,0.0013590910706275927,0.001290141356838784,0.0014317204182213374,0.001735744761326631,0.0017326725590063924,0.0017388224014815105,250
2018,battle,any,1155793,1383,0.0011965810486825928,0.0011351912877531462,0.0012612865009598451,0.0016716205783714208,0.0016689673352802772,0.0016742780323854714,250
2019,battle,any,1250507,1585,0.0012674859077158305,0.0012066399541767522,0.001331395985694153,0.0016098615356223691,0.0016075282836193064,0.001612198168762748,250
2020,battle,any,1408496,1834,0.0013020981245243154,0.0012438890323486166,0.0013630274547825928,0.0015503806749434727,0.0015482566428410521,0.0015525076164455557,250
2021,battle,any,1499230,1873,0.0012493079780954222,0.0011940287567191105,0.001307143078604412,0.001493094215251482,0.0014910642951248502,0.0014951268947532466,250
2022,battle,any,1536944,1838,0.00119587961565288,0.001142473149348455,0.0012517795113845913,0.0014379214379005348,0.0014358803109654013,0.0014399654621463454,250
2023,battle,any,1702456,2149,0.0012622940034867274,0.0012100720828166264,0.0013167666443362502,0.0013847845760953399,0.0013826496640602017,0.0013869227800122747,250
2024,battle,any,1690890,1931,0.0011420021408843862,0.0010922161215833435,0.0011940548222421031,0.0013336087081990936,0.001331324447544229,0.0013358968829013202,250
2025,battle,any,1079802,1030,0.000953878581443635,0.0008974012199262813,0.0010139067019057017,0.0012843216548062619,0.0012818559150892537,0.0012867921314353578,250
2010,battle,title,573735,127,0.00022135654962656976,0.00018606398854329056,0.00026334162981277534,0.00017402746760567263,0.00017288679862131835,0.00017517566115394538,250
2011,battle,title,619953,136,0.00021937146848228817,0.00018547380814159885,0.00025946274287961645,0.00017505504578366407,0.0001739679834584465,0.00017614889956719056,250
2012,battle,title,692532,134,0.00019349286386766243,0.00016339015185977293,0.00022914037514957652,0.00017608869042322602,0.00017505493747238142,0.00017712854691995234,250
2013,battle,title,784638,172,0.00021920936788684717,0.00018880868086611766,0.00025450372033591467,0.0001771284373259658,0.00017614750048942514,0.0001781148358673602,250
2014,battle,title,888573,182,0.00020482278889860485,0.00017715113997433004,0.0002368158256926916,0.00017817432250462627,0.0001772454645717207,0.00017910804726165003,250
2015,battle,title,928889,239,0.0002572966199405957,0.0002266822246737507,0.00029204441128994675,0.0001792263821843282,0.00017834856128938424,0.00018010852288262322,250
2016,battle,title,979382,225,0.00022973671151807978,0.00020161815241098724,0.00026177578244995125,0.00018028465280382303,0.00017945644594822118,0.00018111668121254323,250
2017,battle,title,1041137,247,0.00023724063211661865,0.00020944457331539666,0.00026872460322284285,0.00018134917101674967,0.0001805686787250189,0.00018213303630346524,250
2018,battle,title,1155793,238,0.00020591922602057635,0.00018136928017998362,0.00023379144842613467,0.0001824199736928991,0.00018168470352055327,0.00018315821892686803,250
2019,battle,title,1250507,310,0.000247899451982276,0.00022179964575487035,0.0002770696468079461,0.00018349709791948916,0.00018280382711968342,0.0001841929974162188,250
2020,battle,title,1408496,343,0.0002435221683270666,0.00021908083479341131,0.0002706895141376947,0.00018458058100244372,0.00018392520442001283,0.00018523829244098224,250
