pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2025,guerrilla,any,1127750,4,3.5468853912657946e-06,1.3793152984088246e-06,9.120723260871498e-06,3.8047380748673435e-06,3.710024965067036e-06,3.901869103212776e-06,250
2010,guerrilla,title,387434,0,0.0,0.0,9.915032579754911e-06,2.4499030860704933e-07,2.3201402774785465e-07,2.5869233791779916e-07,250
2011,guerrilla,title,509457,0,0.0,0.0,7.540243543928248e-06,2.67463525184097e-07,2.5401212948851993e-07,2.8162724904906384e-07,250
2012,guerrilla,title,552351,0,0.0,0.0,6.954693853227528e-06,2.919982327593725e-07,2.7808195737553176e-07,3.066109311078942e-07,250
2013,guerrilla,title,616976,0,0.0,0.0,6.226230684638206e-06,3.187835338819271e-07,3.0441452819832834e-07,3.338307866144817e-07,250
2014,guerrilla,title,668201,0,0.0,0.0,5.748923956174092e-06,3.4802587763708265e-07,3.332171329288492e-07,3.6349274828917874e-07,250
2015,guerrilla,title,692692,1,1.443643062140172e-06,2.54838494484312e-07,8.178096238301127e-06,3.799506508545764e-07,3.647142493588367e-07,3.9582357214371004e-07,250
2016,guerrilla,title,744227,0,0.0,0.0,5.1616495940482715e-06,4.148039152783666e-07,3.9914833106054687e-07,4.3107354994428643e-07,250
2017,guerrilla,title,767947,0,0.0,0.0,5.002219690777061e-06,4.5285430408701424e-07,4.367804095735167e-07,4.6951973145743036e-07,250
2018,guerrilla,title,826130,0,0.0,4.235164736271502e-22,4.649923084993978e-06,4.943950923816829e-07,4.778904526667929e-07,5.114697434689956e-07,250
2019,guerrilla,title,885697,2,2.258108585667559e-06,6.192550406155148e-07,8.234139303888675e-06,5.397464575995752e-07,5.227774608501093e-07,5.572662560032518e-07,250
2020,guerrilla,title,1023857,0,0.0,2.117582368135751e-22,3.7519345062759947e-06,5.892579472743343e-07,5.717593872112156e-07,6.072920462812443e-07,250
2021,guerrilla,title,1172890,1,8.525948724944368e-07,1.505039462613141e-07,4.829877580364013e-06,6.433111731630001e-07,6.251731651948405e-07,6.619754147150481e-07,250
2022,guerrilla,title,1221578,0,0.0,0.0,3.144659400066582e-06,7.023227525036175e-07,6.833754273647502e-07,7.217954124093153e-07,250
2023,guerrilla,title,1176462,1,8.500062050452969e-07,1.5004698279585205e-07,4.81521304842673e-06,7.667475190722048e-07,7.467447972043705e-07,7.872860445621326e-07,250
2024,guerrilla,title,1227755,0,0.0,0.0,3.128838246548248e-06,8.370820287870417e-07,8.156866736667675e-07,8.590385808010076e-07,250
2025,guerrilla,title,1127750,1,8.867213478164487e-07,1.565281084236211e-07,5.023200486548693e-06,9.138683868781912e-07,8.906408719394887e-07,9.377016644326896e-07,250
2010,guerrilla,abstract,387434,2,5.162169556621257e-06,1.4156542288420052e-06,1.882361509799675e-05,3.5215551884768393e-06,3.452305701084632e-06,3.5921937400750876e-06,250
2011,guerrilla,abstract,509457,1,1.9628741974298127e-06,3.4649557812706324e-07,1.1119466759561821e-05,3.539760267996555e-06,3.477444061024803e-06,3.6031931847099554e-06,250
2012,guerrilla,abstract,552351,2,3.620885994594017e-06,9.929781035180372e-07,1.3203437374590384e-05,3.558059460407704e-06,3.5022352090874225e-06,3.61477352511415e-06,250
2013,guerrilla,abstract,616976,2,3.2416171779777496e-06,8.889688026188529e-07,1.182045587186217e-05,3.5764532522323405e-06,3.5264471052167467e-06,3.627168499822692e-06,250
2014,guerrilla,abstract,668201,0,0.0,0.0,5.748923956174092e-06,3.5949421325076375e-06,3.5497514707978066e-06,3.64070809885147e-06,250
2015,guerrilla,abstract,692692,2,2.887286124280344e-06,7.917983542602716e-07,1.0528406490885007e-05,3.6135265927987852e-06,3.5717273461202972e-06,3.6558150063330273e-06,250
2016,guerrilla,abstract,744227,2,2.6873521116541054e-06,7.369691888107269e-07,9.799356886205883e-06,3.6322071272121532e-06,3.591938796087509e-06,3.6729268949084644e-06,250
2017,guerrilla,abstract,767947,1,1.30217319684822e-06,2.2986558100472696e-07,7.376687475955961e-06,3.650984232408381e-06,3.610106115740365e-06,3.69232522030477e-06,250
2018,guerrilla,abstract,826130,2,2.4209264885671745e-06,6.639056149232413e-07,8.827847932961152e-06,3.6698584076155505e-06,3.6262576787131902e-06,3.7139833729811887e-06,250
2019,guerrilla,abstract,885697,3,3.3871628785013386e-06,1.15194169916114e-06,9.959551437149365e-06,3.688830154642545e-06,3.6406990011515586e-06,3.737597614314585e-06,250
2020,guerrilla,abstract,1023857,3,2.930096683423564e-06,9.964977814517799e-07,8.615608104609636e-06,3.707899977892284e-06,3.6538390831667982e-06,3.762760735248549e-06,250
2021,guerrilla,abstract,1172890,6,5.115569234966621e-06,2.3445133070762358e-06,1.116178902032865e-05,3.7270683843752283e-06,3.6660470340875682e-06,3.7891054311466288e-06,250
2022,guerrilla,abstract,1221578,2,1.6372266036225275e-06,4.489867028691728e-07,5.970115607402405e-06,3.7463358837228205e-06,3.67760240210983e-06,3.8163539722477215e-06,250
2023,guerrilla,abstract,1176462,4,3.4000248201811874e-06,1.3222040224767764e-06,8.743076586104843e-06,3.765702988200988e-06,3.6887013807956996e-06,3.844311997273405e-06,250
2024,guerrilla,abstract,1227755,1,8.144947485451088e-07,1.4377833745288002e-07,4.614044309340944e-06,3.7851702127238576e-06,3.699478250929973e-06,3.8728470716786815e-06,250
2025,guerrilla,abstract,1127750,4,3.5468853912657946e-06,1.3793152984088246e-06,9.120723260871498e-06,3.8047380748673435e-06,3.710024965067036e-06,3.901869103212776e-06,250
2010,hostility,any,387434,220,0.0005678386512283383,0.0004976143250976368,0.0006479667496613407,0.0006626546095493553,0.0006616854115557606,0.0006636252262246206,250
2011,hostility,any,509457,262,0.0005142730397266109,0.0004556699455946122,0.0005804086219146027,0.000666207437350026,0.00066530895955674,0.0006671071276979373,250
2012,hostility,any,552351,293,0.0005304597982080235,0.0004731116273718164,0.0005947552845264623,0.0006697793008975946,0.0006689483195342741,0.0006706113138303485,250
2013,hostility,any,616976,408,0.0006612899043074609,0.0006001782934294439,0.0007286195111831287,0.0006733703020466999,0.0006726023848671267,0.0006741390953739091,250
2014,hostility,any,668201,397,0.0005941326038123259,0.0005385071824679842,0.0006555001178665234,0.0006769805431954945,0.0006762696820070785,0.0006776921510992475,250
2015,hostility,any,692692,389,0.0005615771511725269,0.0005084877522134526,0.0006202059861149491,0.0006806101272885382,0.0006799483240456427,0.0006812725742346794,250
2016,hostility,any,744227,450,0.0006046542251221738,0.0005513233369133283,0.0006631405208985961,0.0006842591578196883,0.000683636051495176,0.0006848828316909168,250
2017,hostility,any,767947,472,0.0006146257489123598,0.000561636456506826,0.0006726111120226232,0.0006879277388350238,0.0006873304496750387,0.000688525546680799,250
2018,hostility,any,826130,454,0.0005495503129047487,0.0005012826414543604,0.0006024627967067583,0.0006916159749357664,0.0006910293996736276,0.0006922030477631417,250
2019,hostility,any,885697,504,0.0005690433635882248,0.0005214969127640072,0.0006209220750672674,0.0006953239712812343,0.000694731662282078,0.0006959167849149876,250
2020,hostility,any,1023857,529,0.0005166737151770218,0.0004744905499544315,0.0005626049378540071,0.0006990518335917967,0.0006984372900437453,0.0006996669174880717,250
2021,hostility,any,1172890,644,0.0005490710978864173,0.0005082804365439702,0.0005931333599629062,0.0007027996681518519,0.0007021475832654208,0.0007034523582036082,250
2022,hostility,any,1221578,732,0.000599224936925845,0.000557370786993353,0.0006442199775417423,0.0007065675818128242,0.000705864632777455,0.0007072712303982027,250
2023,hostility,any,1176462,655,0.0005567540643046695,0.0005157282162076479,0.0006010415296878449,0.0007103556819961629,0.0007095907644756192,0.00071112142348803,250
2024,hostility,any,1227755,668,0.0005440824920281326,0.0005043673457629037,0.0005869230718476891,0.000714164076696375,0.0007133281465179727,0.0007150009857780802,250
2025,hostility,any,1127750,655,0.0005808024828197739,0.0005380050241632374,0.0006270022766508812,0.0007179928744840559,0.0007170786138809246,0.0007189082999121972,250
2010,hostility,title,387434,23,5.936494990114445e-05,3.9560181320943734e-05,8.908357385027538e-05,6.36531014579526e-05,6.333916046724443e-05,6.396859839982659e-05,250
2011,hostility,title,509457,37,7.262634530490306e-05,5.269380459465531e-05,0.00010009803431841645,6.439803825702106e-05,6.410686871198853e-05,6.469053019107151e-05,250
2012,hostility,title,552351,31,5.612373291620727e-05,3.95410110287931e-05,7.966036801008831e-05,6.515169253669787e-05,6.488324631274517e-05,6.542124935027836e-05,250
2013,hostility,title,616976,39,6.321153497056611e-05,4.624357554585855e-05,8.640493794071457e-05,6.591416629826163e-05,6.566817510712937e-05,6.616107890471012e-05,250
2014,hostility,title,668201,43,6.435189411569273e-05,4.777885927166318e-05,8.667311300760496e-05,6.668556273617004e-05,6.646143877242078e-05,6.691044244928037e-05,250
2015,hostility,title,692692,38,5.485843636132654e-05,3.997036671319503e-05,7.529156217690432e-05,6.746598625200993e-05,6.726267498850993e-05,6.766991201192292e-05,250
2016,hostility,title,744227,54,7.255850701466085e-05,5.5615813660709564e-05,9.466210091948384e-05,6.825554246861056e-05,6.807131023549294e-05,6.844027328464775e-05,250
2017,hostility,title,767947,42,5.469127426762524e-05,4.046437940469853e-05,7.391984166579089e-05,6.905433824432078e-05,6.888648831052275e-05,6.922259713567468e-05,250
2018,hostility,title,826130,53,6.415455194703012e-05,4.9052263260750036e-05,8.390616709083996e-05,6.986248168745394e-05,6.970704175873955e-05,7.001826820783194e-05,250
2019,hostility,title,885697,59,6.6614203277193e-05,5.164771695642313e-05,8.591730852104106e-05,7.068008217090095e-05,7.05316191779241e-05,7.08288576435752e-05,250
2020,hostility,title,1023857,58,5.664853587952224e-05,4.382571882153427e-05,7.32228623605932e-05,7.150725034691425e-05,7.135907997966798e-05,7.165572835383947e-05,250
2021,hostility,title,1172890,81,6.906018467204939e-05,5.5569731706756094e-05,8.582538263234215e-05,7.234409816206413e-05,7.218902110807759e-05,7.24995083297104e-05,250
2022,hostility,title,1221578,80,6.54890641449011e-05,5.262516049321331e-05,8.149721531505315e-05,7.319073887236982e-05,7.302198360523339e-05,7.335988410769747e-05,250
2023,hostility,title,1176462,84,7.140052122380494e-05,5.767749737084401e-05,8.838833196731194e-05,7.404728705860779e-05,7.385913040639956e-05,7.42359230056197e-05,250
2024,hostility,title,1227755,77,6.271609563797337e-05,5.01855320751694e-05,7.83751049902882e-05,7.49138586417976e-05,7.470175121944699e-05,7.512656827464151e-05,250
2025,hostility,title,1127750,82,7.271115052094879e-05,5.858504822114228e-05,9.024304941014633e-05,7.579057089886967e-05,7.555096208253898e-05,7.603093957341837e-05,250
2010,hostility,abstract,387434,219,0.0005652575664500276,0.0004952034744029661,0.0006452154819824694,0.0006588885832683414,0.000657916030558648,0.0006598625726875562,250
2011,hostility,abstract,509457,255,0.0005005329203446022,0.00044276524150117547,0.0005658332944517149,0.0006620552580441795,0.0006611542747940584,0.0006629574682882447,250
2012,hostility,abstract,552351,286,0.0005177866972269445,0.00046116676376919296,0.0005813541224420028,0.0006652371419981806,0.0006644044226790798,0.000666070904295422,250
2013,hostility,abstract,616976,401,0.0006499442441845388,0.0005893843331474516,0.0007167222925006712,0.0006684343080806816,0.0006676653406577577,0.0006692041605501841,250
2014,hostility,abstract,668201,392,0.0005866498254267803,0.0005313928677724375,0.0006476489618268269,0.0006716468295909794,0.0006709355286679462,0.0006723588841014643,250
2015,hostility,abstract,692692,387,0.0005586898650482466,0.0005057438288217475,0.0006171753692819346,0.0006748747801789942,0.0006742130737811261,0.0006755371355695723,250
2016,hostility,abstract,744227,440,0.0005912174645639032,0.0005385096328214609,0.0006490808425856216,0.0006781182338469419,0.0006774956913804712,0.0006787413479715009,250
2017,hostility,abstract,767947,467,0.0006081148829281187,0.0005554195205738044,0.0006658063811247268,0.000681377264951002,0.0006807809438563597,0.0006819741080287825,250
2018,hostility,abstract,826130,445,0.0005386561437061963,0.0004908911343823482,0.0005910660666957634,0.0006846519482030055,0.0006840666942569433,0.0006852377025203246,250
2019,hostility,abstract,885697,490,0.0005532366034885519,0.0005063838169362825,0.0006044217878097037,0.0006879423586721298,0.0006873516932924765,0.0006885335312815022,250
2020,hostility,abstract,1023857,515,0.0005029999306543785,0.0004614023452059169,0.0005483456761635232,0.0006912485717865919,0.0006906359918124909,0.0006918616947303987,250
2021,hostility,abstract,1172890,617,0.0005260510363290675,0.0004861575163100091,0.0005692163078726578,0.0006945706633353596,0.0006939208925845677,0.0006952210420924897,250
2022,hostility,abstract,1221578,718,0.0005877643507004874,0.0005463267081238095,0.0006323429560398511,0.0006979087094698656,0.0006972084865692567,0.0006986096351291817,250
2023,hostility,abstract,1176462,634,0.0005389039339987182,0.0004985661314176323,0.0005825034704363472,0.0007012627867057362,0.0007005010930353823,0.0007020253080259947,250
2024,hostility,abstract,1227755,657,0.0005351230497941365,0.0004957485295216466,0.0005776230596862449,0.0007046329719245155,0.0007038008659182019,0.0007054660610378845,250
2025,hostility,abstract,1127750,642,0.00056927510529816,0.0005269205813485649,0.0006150320429535521,0.0007080193423754091,0.0007071096197784983,0.000708930234533669,250
2010,invade,any,387434,1073,0.0027695039671273044,0.002608880474314872,0.002939987573075364,0.0032694733814131105,0.0032667620346745066,0.0032721869711271933,250
2011,invade,any,509457,1366,0.002681286153689124,0.0025429888708459808,0.0028270832449749763,0.0031479059821105234,0.003145486616808694,0.0031503272023973177,250
2012,invade,any,552351,1336,0.0024187518443888035,0.0022926246913894644,0.0025518000478842013,0.003030845025339677,0.0030286908681653557,0.00303300070999774,250
